timestamp_utc,entry_id,temperature_c,humidity_pct,pressure_hpa,pm1_0,pm2_5,pm10,oxidising_index,reducing_index,co_index,no2_index,timestamp_sast
2026-07-21 13:37:40.817140+00:00,36.41,13.08,869.02,13.94,11.0,16.0,16.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:37:40.817140+02:00
2026-07-21 13:38:00.820803+00:00,36.33,13.13,869.04,13.94,11.0,16.0,16.0,23279.28,346614.38,346614.38,23279.28,2026-07-21 15:38:00.820803+02:00
2026-07-21 13:38:20.835629+00:00,36.27,13.11,869.01,13.94,11.0,17.0,17.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:38:20.835629+02:00
2026-07-21 13:38:40.842211+00:00,36.22,13.2,869.03,13.94,11.0,17.0,17.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:38:40.842211+02:00
2026-07-21 13:39:00.857948+00:00,36.17,13.17,869.03,13.94,11.0,17.0,17.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:39:00.857948+02:00
2026-07-21 13:39:20.866825+00:00,36.17,13.2,869.06,13.94,10.0,15.0,15.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:39:20.866825+02:00
2026-07-21 13:39:40.868740+00:00,36.17,13.23,869.01,13.94,9.0,14.0,14.0,23381.44,349263.16,349263.16,23381.44,2026-07-21 15:39:40.868740+02:00
2026-07-21 13:40:00.922146+00:00,36.13,13.31,869.02,13.94,9.0,14.0,14.0,23483.87,349263.16,349263.16,23483.87,2026-07-21 15:40:00.922146+02:00
2026-07-21 13:40:20.937177+00:00,36.09,13.32,869.02,13.94,8.0,14.0,14.0,23483.87,349263.16,349263.16,23483.87,2026-07-21 15:40:20.937177+02:00
2026-07-21 13:40:40.953679+00:00,36.09,13.36,869.03,13.94,9.0,15.0,15.0,23483.87,346614.38,346614.38,23483.87,2026-07-21 15:40:40.953679+02:00
2026-07-21 13:41:00.985204+00:00,36.05,13.33,869.02,13.94,9.0,15.0,15.0,23483.87,346614.38,346614.38,23483.87,2026-07-21 15:41:00.985204+02:00
2026-07-21 13:41:20.996801+00:00,36.09,13.34,869.0,13.94,9.0,14.0,14.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:41:20.996801+02:00
2026-07-21 13:41:41.005720+00:00,36.15,13.23,869.01,13.94,9.0,14.0,14.0,23483.87,344000.0,344000.0,23483.87,2026-07-21 15:41:41.005720+02:00
2026-07-21 13:42:01.044210+00:00,36.22,13.22,868.99,13.94,9.0,14.0,14.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:42:01.044210+02:00
2026-07-21 13:42:21.052757+00:00,36.2,13.27,869.04,13.94,10.0,16.0,16.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:42:21.052757+02:00
2026-07-21 13:42:41.064923+00:00,36.24,13.36,869.01,13.94,10.0,15.0,16.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:42:41.064923+02:00
2026-07-21 13:43:01.084426+00:00,36.22,13.15,868.97,13.94,9.0,15.0,16.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:43:01.084426+02:00
2026-07-21 13:43:21.085396+00:00,36.27,13.2,869.0,13.94,10.0,16.0,17.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:43:21.085396+02:00
2026-07-21 13:43:41.183935+00:00,36.27,13.23,868.99,13.94,10.0,17.0,18.0,23381.44,341419.35,341419.35,23381.44,2026-07-21 15:43:41.183935+02:00
2026-07-21 13:44:01.204490+00:00,36.25,13.25,868.98,13.94,11.0,18.0,19.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:44:01.204490+02:00
2026-07-21 13:44:21.206537+00:00,36.18,13.29,869.01,13.94,11.0,18.0,19.0,23381.44,344000.0,344000.0,23381.44,2026-07-21 15:44:21.206537+02:00
